<<<<<<< HEAD
War,TV Movie,Animation,Mystery,Music,Romance,Horror,Fantasy,Western,History,Crime,Comedy,Drama,Family,Thriller,Action,Science Fiction,Foreign,Adventure,Documentary,id
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,27579
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16052
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40264
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1164
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,239678
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14359
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3989
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,76617
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1710
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4258
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,20391
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335778
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9645
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55465
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,617
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19904
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,48289
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,243
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6933
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17182
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8848
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38303
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1266
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,107985
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,14043
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19901
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34016
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,59860
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10069
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9588
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12819
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,9954
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10115
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25132
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,577
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,328387
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,12690
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,9945
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,539
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13596
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,226857
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13159
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47941
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,526
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,22796
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2355
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5915
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9842
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,61012
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,755
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13682
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9089
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,9470
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,18357
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7979
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,470
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,15644
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9582
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22074
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2428
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,290751
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13805
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4597
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,9414
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,81796
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10710
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,15092
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,11382
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15005
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8198
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6963
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,15070
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12797
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,17134
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,41402
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,18885
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4953
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,146198
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2639
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10563
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295964
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5971
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9716
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,11835
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26171
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31117
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9074
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,14396
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15673
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42618
0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,171274
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24432
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109417
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13948
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,106747
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10929
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14220
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46435
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,256962
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,48231
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3509
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82684
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,12142
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23367
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10740
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,241239
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14582
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14914
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3902
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,77948
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,21755
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4960
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,128
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14652
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40932
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,16608
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,334531
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7299
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13405
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,19457
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112937
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314385
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8953
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29078
0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,46503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10448
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,13688
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10353
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,43935
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11458
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44638
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,241257
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,14538
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,13250
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,133931
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,280871
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239897
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,184341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334074
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,199373
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14202
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,6968
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,581
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52449
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12150
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11247
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4232
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9378
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,694
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,105
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11377
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,26367
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,385383
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,41210
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12090
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,62630
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,16110
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29427
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,129
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,244114
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2669
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,203833
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13523
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25195
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17277
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50725
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82631
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,73191
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,22479
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340611
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10065
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2757
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,244339
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1878
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23082
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,195589
0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,854
0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2280
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,496
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,157
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,8643
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,218043
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9043
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21301
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10147
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,816
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,302688
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,60307
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,106
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,279
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8617
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10625
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10934
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5279
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10013
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,194662
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,160588
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,9829
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10028
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10535
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,790
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43959
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10364
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,16991
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9610
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1578
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25643
0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,11904
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28665
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,44115
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,10569
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10560
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,333348
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20483
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11457
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,321697
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19840
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22327
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,38665
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2575
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11644
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,146227
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68924
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,253235
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22102
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18701
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10068
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,848
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36811
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,522
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130150
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12246
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,13809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,27380
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10549
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33870
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,245703
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10739
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,127560
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37903
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396152
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,10017
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11468
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193613
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17436
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,43434
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31166
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,69848
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8408
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,332411
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9389
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75638
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8363
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,15670
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,290555
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8328
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10982
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,205
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1620
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,241254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31932
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1933
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,679
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11113
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3597
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193893
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9675
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9988
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,948
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,21765
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,146304
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,7516
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41439
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2752
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9429
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38117
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9792
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13778
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,228203
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41382
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13960
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114150
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,26602
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10223
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16028
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15639
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16112
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,26390
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,27759
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109428
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23049
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9310
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11411
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16988
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,7304
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58048
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1491
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2989
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10629
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,255343
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,4723
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,25763
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,79694
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4032
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18615
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10673
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4584
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2977
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10760
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11093
